sales_id,product_id,sale_date,quantity_sold,sale_price_per_unit,customer_id,sales_region_id,salesperson_id
S001402,P16012,2023-08-26,119,945.22,C01402,R1402,SP1402
S001403,P29722,2023-01-09,19,655.96,C01403,R1403,SP1403
S001404,P07586,2022-07-15,260,694.99,C01404,R1404,SP1404
S001405,P13509,2023-05-09,486,758.86,C01405,R1405,SP1405
S001406,P15110,2023-02-14,443,755.32,C01406,R1406,SP1406
S001407,P34434,2022-05-02,124,849.72,C01407,R1407,SP1407
S001408,P26842,2023-12-13,123,555.64,C01408,R1408,SP1408
S001409,P10260,2022-09-15,170,563.1,C01409,R1409,SP1409
S001410,P12144,2022-10-05,392,943.15,C01410,R1410,SP1410
S001411,P13018,2023-05-27,145,806.36,C01411,R1411,SP1411
S001412,P21529,2023-07-13,240,901.34,C01412,R1412,SP1412
S001413,P14420,2023-11-18,216,675.83,C01413,R1413,SP1413
S001414,P05232,2022-04-17,72,789.52,C01414,R1414,SP1414
S001415,P23316,2024-01-20,450,659.62,C01415,R1415,SP1415
S001416,P19929,2023-06-12,99,966.36,C01416,R1416,SP1416
S001417,P17924,2023-02-27,390,903.63,C01417,R1417,SP1417
S001418,P24939,2022-02-16,471,881.93,C01418,R1418,SP1418
S001419,P22903,2023-07-21,384,801.7,C01419,R1419,SP1419
S001420,P23619,2023-12-16,416,924.84,C01420,R1420,SP1420
S001421,P07509,2022-02-06,471,592.06,C01421,R1421,SP1421
S001422,P26466,2022-03-09,248,969.51,C01422,R1422,SP1422
S001423,P26023,2023-01-15,47,819.25,C01423,R1423,SP1423
S001424,P26780,2023-12-29,370,560.51,C01424,R1424,SP1424
S001425,P06361,2023-08-17,216,637.25,C01425,R1425,SP1425
S001426,P12311,2022-10-10,216,629.14,C01426,R1426,SP1426
S001427,P18859,2023-07-11,192,885.87,C01427,R1427,SP1427
S001428,P04878,2022-02-12,331,942.91,C01428,R1428,SP1428
S001429,P00915,2023-09-19,92,934.9,C01429,R1429,SP1429
S001430,P20646,2023-12-06,417,541.81,C01430,R1430,SP1430
S001431,P23069,2022-02-25,498,944.77,C01431,R1431,SP1431
S001432,P27325,2022-06-17,143,584.23,C01432,R1432,SP1432
S001433,P28883,2023-07-24,139,532.1,C01433,R1433,SP1433
S001434,P30875,2023-04-22,37,536.13,C01434,R1434,SP1434
S001435,P30073,2022-05-04,344,634.42,C01435,R1435,SP1435
S001436,P30679,2022-05-21,103,922.01,C01436,R1436,SP1436
S001437,P23826,2023-12-08,296,578.7,C01437,R1437,SP1437
S001438,P20861,2023-12-08,105,906.32,C01438,R1438,SP1438
S001439,P33090,2022-12-06,14,586.06,C01439,R1439,SP1439
S001440,P11295,2022-09-24,472,904.15,C01440,R1440,SP1440
S001441,P22894,2023-12-16,79,947.87,C01441,R1441,SP1441
S001442,P03850,2022-12-09,438,527.2,C01442,R1442,SP1442
S001443,P18647,2022-09-02,224,588.39,C01443,R1443,SP1443
S001444,P20349,2023-09-09,202,780.81,C01444,R1444,SP1444
S001445,P04726,2022-12-31,435,827.56,C01445,R1445,SP1445
S001446,P30296,2022-12-13,65,659.32,C01446,R1446,SP1446
S001447,P30262,2022-03-30,259,984.52,C01447,R1447,SP1447
S001448,P27862,2022-03-08,140,503.29,C01448,R1448,SP1448
S001449,P09318,2023-12-26,238,526.04,C01449,R1449,SP1449
S001450,P30798,2023-06-25,66,520.47,C01450,R1450,SP1450
S001451,P15028,2022-02-13,108,854.39,C01451,R1451,SP1451
S001452,P25691,2022-03-18,472,778.84,C01452,R1452,SP1452
S001453,P21712,2022-12-15,123,769.12,C01453,R1453,SP1453
S001454,P06513,2024-01-09,338,730.48,C01454,R1454,SP1454
S001455,P20109,2023-11-23,55,964.71,C01455,R1455,SP1455
S001456,P29597,2023-12-21,319,827.09,C01456,R1456,SP1456
S001457,P03151,2022-02-07,2,848.68,C01457,R1457,SP1457
S001458,P14634,2022-11-03,87,765.17,C01458,R1458,SP1458
S001459,P06752,2023-11-22,229,911.84,C01459,R1459,SP1459
S001460,P33717,2022-12-16,456,693.13,C01460,R1460,SP1460
S001461,P09268,2023-03-05,111,831.01,C01461,R1461,SP1461
S001462,P11097,2022-06-27,139,982.47,C01462,R1462,SP1462
S001463,P32029,2023-01-08,154,876.86,C01463,R1463,SP1463
S001464,P09171,2023-12-06,71,729.8,C01464,R1464,SP1464
S001465,P20562,2023-03-19,342,888.99,C01465,R1465,SP1465
S001466,P06373,2023-10-27,286,688.54,C01466,R1466,SP1466
S001467,P18250,2023-04-14,441,970.44,C01467,R1467,SP1467
S001468,P28729,2022-10-04,368,681.37,C01468,R1468,SP1468
S001469,P16431,2023-02-14,10,899.01,C01469,R1469,SP1469
S001470,P28779,2023-08-25,403,905.1,C01470,R1470,SP1470
S001471,P23862,2022-06-28,416,625.11,C01471,R1471,SP1471
S001472,P18784,2022-06-23,450,539.58,C01472,R1472,SP1472
S001473,P09402,2023-06-03,417,525.26,C01473,R1473,SP1473
S001474,P24675,2022-08-22,339,816.29,C01474,R1474,SP1474
S001475,P16836,2023-07-06,114,818.81,C01475,R1475,SP1475
S001476,P18319,2022-05-10,17,820.69,C01476,R1476,SP1476
S001477,P02804,2022-09-11,498,828.35,C01477,R1477,SP1477
S001478,P26224,2022-04-19,431,670.41,C01478,R1478,SP1478
S001479,P24044,2023-10-21,460,690.4,C01479,R1479,SP1479
S001480,P03214,2022-03-01,280,840.08,C01480,R1480,SP1480
S001481,P21071,2022-02-19,99,767.23,C01481,R1481,SP1481
S001482,P08561,2023-09-12,386,565.54,C01482,R1482,SP1482
S001483,P01438,2023-11-23,252,637.78,C01483,R1483,SP1483
S001484,P29460,2023-11-26,325,751.37,C01484,R1484,SP1484
S001485,P12137,2023-05-02,428,832.78,C01485,R1485,SP1485
S001486,P18621,2022-09-11,105,617.67,C01486,R1486,SP1486
S001487,P05512,2022-12-18,416,858.52,C01487,R1487,SP1487
S001488,P16903,2023-11-29,459,701.17,C01488,R1488,SP1488
S001489,P18029,2023-12-16,236,820.75,C01489,R1489,SP1489
S001490,P20250,2022-01-30,175,945.89,C01490,R1490,SP1490
S001491,P09555,2024-01-12,189,813.19,C01491,R1491,SP1491
S001492,P02889,2023-07-06,232,891.01,C01492,R1492,SP1492
S001493,P34026,2023-09-01,328,821.5,C01493,R1493,SP1493
S001494,P08414,2023-11-22,203,728.81,C01494,R1494,SP1494
S001495,P01551,2022-02-26,434,903.66,C01495,R1495,SP1495
S001496,P17506,2022-03-30,335,640.61,C01496,R1496,SP1496
S001497,P30080,2022-04-26,64,892.05,C01497,R1497,SP1497
S001498,P05684,2022-03-28,488,859.33,C01498,R1498,SP1498
S001499,P19120,2022-06-02,207,652.74,C01499,R1499,SP1499
S001500,P11993,2022-05-14,462,555.18,C01500,R1500,SP1500
S001501,P01198,2023-05-03,215,650.08,C01501,R1501,SP1501
S001502,P25067,2023-06-20,228,550.52,C01502,R1502,SP1502
S001503,P27257,2022-12-27,297,906.02,C01503,R1503,SP1503
S001504,P16722,2022-08-01,256,567.22,C01504,R1504,SP1504
S001505,P34955,2023-08-14,424,693.21,C01505,R1505,SP1505
S001506,P33790,2023-01-24,498,970.59,C01506,R1506,SP1506
S001507,P32893,2023-07-01,44,791.28,C01507,R1507,SP1507
S001508,P03168,2023-08-01,205,832.07,C01508,R1508,SP1508
S001509,P05133,2024-01-20,383,852.43,C01509,R1509,SP1509
S001510,P23874,2022-08-12,283,708.64,C01510,R1510,SP1510
S001511,P17198,2023-04-11,308,543.21,C01511,R1511,SP1511
S001512,P34205,2023-04-21,361,863.32,C01512,R1512,SP1512
S001513,P26675,2023-05-26,67,925.13,C01513,R1513,SP1513
S001514,P25903,2023-11-01,152,813.59,C01514,R1514,SP1514
S001515,P32823,2022-09-19,58,690.7,C01515,R1515,SP1515
S001516,P15374,2022-11-13,442,572.46,C01516,R1516,SP1516
S001517,P18918,2022-09-12,270,727.01,C01517,R1517,SP1517
S001518,P03544,2022-08-13,368,733.73,C01518,R1518,SP1518
S001519,P25794,2022-08-25,162,597.37,C01519,R1519,SP1519
S001520,P03613,2022-09-04,211,816.64,C01520,R1520,SP1520
S001521,P15440,2022-05-16,250,730.63,C01521,R1521,SP1521
S001522,P32825,2022-07-06,196,728.82,C01522,R1522,SP1522
S001523,P04968,2022-06-30,341,651.37,C01523,R1523,SP1523
S001524,P11334,2022-08-12,334,520.47,C01524,R1524,SP1524
S001525,P30365,2023-10-11,271,503.13,C01525,R1525,SP1525
S001526,P29226,2022-03-02,67,523.7,C01526,R1526,SP1526
S001527,P16619,2023-02-24,152,551.57,C01527,R1527,SP1527
S001528,P21666,2023-03-11,344,901.51,C01528,R1528,SP1528
S001529,P31218,2022-09-09,186,715.99,C01529,R1529,SP1529
S001530,P16113,2023-01-12,434,735.36,C01530,R1530,SP1530
S001531,P23097,2023-09-15,19,751.21,C01531,R1531,SP1531
S001532,P04241,2023-08-16,323,553.38,C01532,R1532,SP1532
S001533,P03343,2023-09-12,10,954.73,C01533,R1533,SP1533
S001534,P23512,2024-01-03,171,838.48,C01534,R1534,SP1534
S001535,P24818,2022-04-15,266,556.82,C01535,R1535,SP1535
S001536,P28087,2022-09-21,60,963.84,C01536,R1536,SP1536
S001537,P14154,2023-03-11,198,611.22,C01537,R1537,SP1537
S001538,P14347,2022-04-24,391,769.07,C01538,R1538,SP1538
S001539,P16154,2023-06-01,37,624.89,C01539,R1539,SP1539
S001540,P11181,2023-03-25,114,664.03,C01540,R1540,SP1540
S001541,P28991,2022-09-20,484,540.7,C01541,R1541,SP1541
S001542,P10812,2023-01-11,347,957.15,C01542,R1542,SP1542
S001543,P31722,2022-09-04,328,998.3,C01543,R1543,SP1543
S001544,P04349,2022-04-22,431,541.05,C01544,R1544,SP1544
S001545,P30849,2023-09-03,226,711.31,C01545,R1545,SP1545
S001546,P28559,2023-09-07,199,644.63,C01546,R1546,SP1546
S001547,P11085,2023-04-04,75,635.37,C01547,R1547,SP1547
S001548,P17076,2023-06-03,183,773.6,C01548,R1548,SP1548
S001549,P32951,2022-05-07,270,644.08,C01549,R1549,SP1549
S001550,P09378,2023-02-21,429,857.7,C01550,R1550,SP1550
S001551,P04372,2024-01-20,434,847.63,C01551,R1551,SP1551
S001552,P05245,2022-04-06,140,756.73,C01552,R1552,SP1552
S001553,P17196,2023-08-17,495,613.88,C01553,R1553,SP1553
S001554,P18254,2023-03-30,465,528.37,C01554,R1554,SP1554
S001555,P31372,2023-11-22,465,890.98,C01555,R1555,SP1555
S001556,P09749,2023-01-26,447,550.79,C01556,R1556,SP1556
S001557,P24605,2023-08-14,403,763.98,C01557,R1557,SP1557
S001558,P28762,2023-04-27,277,756.74,C01558,R1558,SP1558
S001559,P15736,2023-07-18,345,556.57,C01559,R1559,SP1559
S001560,P06667,2022-10-21,175,557.99,C01560,R1560,SP1560
S001561,P08448,2023-12-31,215,704.93,C01561,R1561,SP1561
S001562,P07853,2022-05-03,257,623.38,C01562,R1562,SP1562
S001563,P01813,2023-06-11,296,750.62,C01563,R1563,SP1563
S001564,P24103,2022-08-13,46,678.35,C01564,R1564,SP1564
S001565,P14286,2023-05-06,190,899.79,C01565,R1565,SP1565
S001566,P18878,2023-08-29,266,992.04,C01566,R1566,SP1566
S001567,P15974,2022-03-14,127,919.96,C01567,R1567,SP1567
S001568,P14097,2024-01-24,140,893.74,C01568,R1568,SP1568
S001569,P34554,2023-06-05,273,696.28,C01569,R1569,SP1569
S001570,P22568,2023-02-19,202,537.98,C01570,R1570,SP1570
S001571,P34898,2023-07-30,357,743.06,C01571,R1571,SP1571
S001572,P30904,2022-06-04,263,629.92,C01572,R1572,SP1572
S001573,P27383,2023-10-11,381,630.15,C01573,R1573,SP1573
S001574,P14542,2022-08-17,362,950.01,C01574,R1574,SP1574
S001575,P24438,2023-03-24,67,629.95,C01575,R1575,SP1575
S001576,P01128,2023-02-05,234,982.86,C01576,R1576,SP1576
S001577,P14159,2023-12-17,350,725.37,C01577,R1577,SP1577
S001578,P02413,2022-09-27,99,548.88,C01578,R1578,SP1578
S001579,P33855,2023-03-06,365,859.12,C01579,R1579,SP1579
S001580,P32732,2024-01-12,239,722.11,C01580,R1580,SP1580
S001581,P03556,2022-01-30,205,883.07,C01581,R1581,SP1581
S001582,P32275,2022-08-07,96,780.11,C01582,R1582,SP1582
S001583,P00059,2022-12-30,158,521.73,C01583,R1583,SP1583
S001584,P03358,2023-03-19,106,552.85,C01584,R1584,SP1584
S001585,P28975,2023-03-06,328,968.38,C01585,R1585,SP1585
S001586,P33181,2023-03-16,128,700.1,C01586,R1586,SP1586
S001587,P21714,2023-12-20,46,975.83,C01587,R1587,SP1587
S001588,P09961,2022-09-20,84,789.05,C01588,R1588,SP1588
S001589,P24203,2022-09-12,139,952.38,C01589,R1589,SP1589
S001590,P13124,2022-05-01,486,737.95,C01590,R1590,SP1590
S001591,P25869,2023-10-29,166,722.79,C01591,R1591,SP1591
S001592,P03056,2022-05-02,183,656.25,C01592,R1592,SP1592
S001593,P07978,2023-03-23,4,696.56,C01593,R1593,SP1593
S001594,P16952,2023-01-07,234,623.47,C01594,R1594,SP1594
S001595,P00128,2023-01-13,117,677.92,C01595,R1595,SP1595
S001596,P00796,2023-02-07,328,912.48,C01596,R1596,SP1596
S001597,P02102,2023-06-21,418,869.81,C01597,R1597,SP1597
S001598,P27830,2022-09-25,346,635.36,C01598,R1598,SP1598
S001599,P14541,2022-04-11,305,643.48,C01599,R1599,SP1599
S001600,P13862,2023-04-29,241,790.61,C01600,R1600,SP1600
S001601,P03286,2023-08-10,83,812.21,C01601,R1601,SP1601
S001602,P04751,2023-05-16,39,836.13,C01602,R1602,SP1602
S001603,P08278,2022-09-07,419,715.16,C01603,R1603,SP1603
S001604,P04125,2022-12-30,94,666.18,C01604,R1604,SP1604
S001605,P03629,2023-05-27,17,971.17,C01605,R1605,SP1605
S001606,P04814,2022-02-10,357,983.78,C01606,R1606,SP1606
S001607,P22733,2023-05-15,365,749.06,C01607,R1607,SP1607
S001608,P22340,2022-08-07,234,890.69,C01608,R1608,SP1608
S001609,P04436,2022-02-16,174,670.82,C01609,R1609,SP1609
S001610,P17224,2022-11-08,433,921.36,C01610,R1610,SP1610
S001611,P16712,2023-03-07,137,996.97,C01611,R1611,SP1611
S001612,P01200,2023-09-14,178,603.7,C01612,R1612,SP1612
S001613,P11672,2022-02-19,54,549.59,C01613,R1613,SP1613
S001614,P20948,2023-05-14,286,639.2,C01614,R1614,SP1614
S001615,P10280,2022-03-14,446,872.48,C01615,R1615,SP1615
S001616,P19352,2023-11-09,434,952.77,C01616,R1616,SP1616
S001617,P25862,2023-12-10,202,564.12,C01617,R1617,SP1617
S001618,P33639,2022-03-25,442,942.28,C01618,R1618,SP1618
S001619,P29605,2022-08-11,309,986.03,C01619,R1619,SP1619
S001620,P25092,2023-10-25,81,572.04,C01620,R1620,SP1620
S001621,P28562,2022-07-14,466,538.32,C01621,R1621,SP1621
S001622,P05052,2023-10-02,19,889.7,C01622,R1622,SP1622
S001623,P21878,2022-09-14,56,715.27,C01623,R1623,SP1623
S001624,P13435,2023-01-06,300,601.95,C01624,R1624,SP1624
S001625,P16236,2022-11-28,366,834.99,C01625,R1625,SP1625
S001626,P25211,2022-04-08,116,753.38,C01626,R1626,SP1626
S001627,P08766,2023-01-30,114,932.7,C01627,R1627,SP1627
S001628,P16376,2022-10-23,366,867.08,C01628,R1628,SP1628
S001629,P19469,2022-02-21,11,805.36,C01629,R1629,SP1629
S001630,P29495,2023-06-22,231,577.24,C01630,R1630,SP1630
S001631,P16903,2023-03-06,339,943.95,C01631,R1631,SP1631
S001632,P16501,2023-11-18,225,880.13,C01632,R1632,SP1632
S001633,P33255,2022-10-02,131,900.26,C01633,R1633,SP1633
S001634,P11522,2023-03-13,494,894.29,C01634,R1634,SP1634
S001635,P31596,2022-06-02,63,594.95,C01635,R1635,SP1635
S001636,P22178,2022-06-06,66,719.21,C01636,R1636,SP1636
S001637,P15621,2023-10-06,100,685.84,C01637,R1637,SP1637
S001638,P10453,2023-03-15,392,705.51,C01638,R1638,SP1638
S001639,P15109,2023-02-15,218,747.75,C01639,R1639,SP1639
S001640,P13884,2022-06-17,400,721.28,C01640,R1640,SP1640
S001641,P31202,2022-06-01,201,625.25,C01641,R1641,SP1641
S001642,P26741,2023-10-26,377,667.96,C01642,R1642,SP1642
S001643,P16820,2023-06-20,104,504.07,C01643,R1643,SP1643
S001644,P29190,2024-01-22,36,553.58,C01644,R1644,SP1644
S001645,P11772,2022-07-18,103,646.46,C01645,R1645,SP1645
S001646,P15120,2023-07-17,253,560.82,C01646,R1646,SP1646
S001647,P02739,2022-12-08,35,787.33,C01647,R1647,SP1647
S001648,P07761,2024-01-20,193,649.32,C01648,R1648,SP1648
S001649,P15596,2023-01-29,313,609.46,C01649,R1649,SP1649
S001650,P00908,2023-05-15,426,893.52,C01650,R1650,SP1650
S001651,P12777,2022-06-27,500,816.08,C01651,R1651,SP1651
S001652,P21191,2022-09-23,457,628.36,C01652,R1652,SP1652
S001653,P31771,2022-05-16,437,992.27,C01653,R1653,SP1653
S001654,P21154,2022-09-25,306,590.24,C01654,R1654,SP1654
S001655,P13190,2022-12-04,475,834.23,C01655,R1655,SP1655
S001656,P11673,2022-06-26,241,759.61,C01656,R1656,SP1656
S001657,P18586,2022-03-31,288,921.89,C01657,R1657,SP1657
S001658,P06895,2023-05-09,327,845.33,C01658,R1658,SP1658
S001659,P15013,2022-10-30,364,560.29,C01659,R1659,SP1659
S001660,P23571,2022-09-09,215,565.21,C01660,R1660,SP1660
S001661,P14153,2023-11-11,371,891.35,C01661,R1661,SP1661
S001662,P27377,2022-09-03,372,860.16,C01662,R1662,SP1662
S001663,P31013,2023-02-05,67,834.57,C01663,R1663,SP1663
S001664,P21710,2022-12-17,170,883.56,C01664,R1664,SP1664
S001665,P29560,2022-05-09,188,529.38,C01665,R1665,SP1665
S001666,P18813,2022-09-03,25,965.48,C01666,R1666,SP1666
S001667,P20922,2023-08-25,236,843.67,C01667,R1667,SP1667
S001668,P02434,2023-10-22,284,678.31,C01668,R1668,SP1668
S001669,P11373,2023-03-31,288,562.37,C01669,R1669,SP1669
S001670,P12930,2022-08-23,36,942.57,C01670,R1670,SP1670
S001671,P23884,2022-11-23,41,730.53,C01671,R1671,SP1671
S001672,P26211,2022-08-02,353,927.74,C01672,R1672,SP1672
S001673,P09641,2023-01-08,16,731.33,C01673,R1673,SP1673
S001674,P13411,2022-08-29,42,834.32,C01674,R1674,SP1674
S001675,P29581,2022-04-05,433,520.42,C01675,R1675,SP1675
S001676,P24899,2022-05-31,177,674.75,C01676,R1676,SP1676
S001677,P23135,2022-12-06,397,812.72,C01677,R1677,SP1677
S001678,P21459,2023-07-23,186,541.44,C01678,R1678,SP1678
S001679,P22291,2023-11-11,11,663.76,C01679,R1679,SP1679
S001680,P27283,2023-07-05,433,806.27,C01680,R1680,SP1680
S001681,P32283,2022-05-11,339,849.7,C01681,R1681,SP1681
S001682,P27652,2023-03-20,428,755.72,C01682,R1682,SP1682
S001683,P23209,2023-12-28,446,989.48,C01683,R1683,SP1683
S001684,P27775,2022-12-22,464,781.71,C01684,R1684,SP1684
S001685,P34236,2023-07-23,500,814.71,C01685,R1685,SP1685
S001686,P12274,2023-12-11,144,801.32,C01686,R1686,SP1686
S001687,P32720,2022-04-08,456,779.28,C01687,R1687,SP1687
S001688,P14799,2023-11-12,398,605.16,C01688,R1688,SP1688
S001689,P08770,2022-06-12,325,555.07,C01689,R1689,SP1689
S001690,P23655,2022-11-09,78,934.57,C01690,R1690,SP1690
S001691,P06593,2023-03-05,17,666.73,C01691,R1691,SP1691
S001692,P27862,2023-01-20,297,515.21,C01692,R1692,SP1692
S001693,P13107,2022-03-04,275,972.75,C01693,R1693,SP1693
S001694,P34145,2023-10-28,115,720.87,C01694,R1694,SP1694
S001695,P12055,2023-08-30,203,927.1,C01695,R1695,SP1695
S001696,P30424,2023-10-20,25,911.88,C01696,R1696,SP1696
S001697,P17489,2023-08-25,121,501.87,C01697,R1697,SP1697
S001698,P08756,2023-06-30,281,583.49,C01698,R1698,SP1698
S001699,P05648,2023-03-02,271,569.06,C01699,R1699,SP1699
S001700,P23685,2023-09-07,88,904.34,C01700,R1700,SP1700
S001701,P02363,2022-09-26,153,836.21,C01701,R1701,SP1701
S001702,P00270,2023-03-27,391,834.76,C01702,R1702,SP1702
S001703,P22718,2023-01-27,58,896.52,C01703,R1703,SP1703
S001704,P06384,2022-11-19,463,532.17,C01704,R1704,SP1704
S001705,P22301,2022-06-05,200,924.03,C01705,R1705,SP1705
S001706,P21165,2023-07-18,91,541.75,C01706,R1706,SP1706
S001707,P29271,2022-04-03,370,669.85,C01707,R1707,SP1707
S001708,P03720,2022-03-24,472,820.18,C01708,R1708,SP1708
S001709,P32818,2023-10-31,235,659.16,C01709,R1709,SP1709
S001710,P07732,2023-09-13,337,551.43,C01710,R1710,SP1710
S001711,P08162,2023-08-19,344,961.97,C01711,R1711,SP1711
S001712,P31507,2023-02-19,264,974.93,C01712,R1712,SP1712
S001713,P12715,2023-02-28,194,910.94,C01713,R1713,SP1713
S001714,P22013,2022-05-08,120,661.9,C01714,R1714,SP1714
S001715,P34264,2022-08-13,477,832.99,C01715,R1715,SP1715
S001716,P17185,2023-07-17,35,715.25,C01716,R1716,SP1716
S001717,P06503,2023-04-04,282,542.45,C01717,R1717,SP1717
S001718,P00047,2023-10-27,171,770.56,C01718,R1718,SP1718
S001719,P30618,2023-06-09,83,811.24,C01719,R1719,SP1719
S001720,P19483,2022-10-22,157,670.82,C01720,R1720,SP1720
S001721,P09289,2022-02-18,380,552.63,C01721,R1721,SP1721
S001722,P24405,2023-06-11,2,805.29,C01722,R1722,SP1722
S001723,P16373,2023-04-21,490,673.01,C01723,R1723,SP1723
S001724,P33159,2023-10-06,37,671.33,C01724,R1724,SP1724
S001725,P11699,2022-08-31,128,892.5,C01725,R1725,SP1725
S001726,P02432,2022-04-12,22,779.56,C01726,R1726,SP1726
S001727,P12187,2023-08-02,368,674.41,C01727,R1727,SP1727
S001728,P06391,2022-06-26,484,802.87,C01728,R1728,SP1728
S001729,P31050,2023-11-13,478,875.43,C01729,R1729,SP1729
S001730,P04307,2023-07-11,56,664.37,C01730,R1730,SP1730
S001731,P05661,2023-01-12,31,849.86,C01731,R1731,SP1731
S001732,P26353,2022-09-28,144,647.03,C01732,R1732,SP1732
S001733,P08034,2022-09-23,173,887.77,C01733,R1733,SP1733
S001734,P09014,2022-11-23,278,926.35,C01734,R1734,SP1734
S001735,P28366,2023-01-15,474,925.23,C01735,R1735,SP1735
S001736,P18049,2023-04-26,199,643.16,C01736,R1736,SP1736
S001737,P31856,2023-07-09,90,607.21,C01737,R1737,SP1737
S001738,P32981,2023-07-20,29,540.21,C01738,R1738,SP1738
S001739,P06706,2022-05-21,159,878.38,C01739,R1739,SP1739
S001740,P04748,2023-08-09,132,764.03,C01740,R1740,SP1740
S001741,P07256,2024-01-12,341,860.37,C01741,R1741,SP1741
S001742,P17407,2022-09-14,497,790.18,C01742,R1742,SP1742
S001743,P24750,2023-08-23,27,512.68,C01743,R1743,SP1743
S001744,P32585,2023-08-29,290,964.41,C01744,R1744,SP1744
S001745,P07864,2023-06-15,211,502.45,C01745,R1745,SP1745
S001746,P09457,2023-01-01,103,860.39,C01746,R1746,SP1746
S001747,P09200,2022-11-23,22,850.99,C01747,R1747,SP1747
S001748,P14558,2023-07-27,283,927.93,C01748,R1748,SP1748
S001749,P33968,2022-06-04,128,932.56,C01749,R1749,SP1749
S001750,P08087,2023-11-19,325,509.76,C01750,R1750,SP1750
S001751,P13251,2023-01-17,262,510.75,C01751,R1751,SP1751
S001752,P30088,2022-12-06,125,542.66,C01752,R1752,SP1752
S001753,P19052,2023-02-11,270,827.03,C01753,R1753,SP1753
S001754,P18243,2023-09-07,277,967.47,C01754,R1754,SP1754
S001755,P17003,2022-06-17,386,936.62,C01755,R1755,SP1755
S001756,P07607,2023-05-14,78,539.96,C01756,R1756,SP1756
S001757,P14480,2022-08-21,130,667.04,C01757,R1757,SP1757
S001758,P11510,2023-11-19,22,982.84,C01758,R1758,SP1758
S001759,P13288,2023-06-23,88,625.11,C01759,R1759,SP1759
S001760,P09257,2023-11-19,366,504.84,C01760,R1760,SP1760
S001761,P14913,2022-09-28,284,792.18,C01761,R1761,SP1761
S001762,P00796,2022-11-16,10,709.08,C01762,R1762,SP1762
S001763,P31058,2023-07-05,452,695.31,C01763,R1763,SP1763
S001764,P24259,2023-02-26,492,627.96,C01764,R1764,SP1764
S001765,P26680,2023-07-20,194,574.36,C01765,R1765,SP1765
S001766,P01802,2022-04-10,114,674.48,C01766,R1766,SP1766
S001767,P30895,2023-01-30,162,964.61,C01767,R1767,SP1767
S001768,P04785,2023-01-29,430,827.63,C01768,R1768,SP1768
S001769,P19713,2023-06-07,427,570.76,C01769,R1769,SP1769
S001770,P20496,2022-07-29,47,908.73,C01770,R1770,SP1770
S001771,P06444,2022-03-26,477,853.0,C01771,R1771,SP1771
S001772,P05833,2023-10-16,4,741.43,C01772,R1772,SP1772
S001773,P19424,2024-01-19,472,877.93,C01773,R1773,SP1773
S001774,P08477,2023-04-07,90,924.49,C01774,R1774,SP1774
S001775,P23938,2024-01-04,446,597.77,C01775,R1775,SP1775
S001776,P05227,2023-08-13,208,645.14,C01776,R1776,SP1776
S001777,P25055,2022-01-31,483,607.85,C01777,R1777,SP1777
S001778,P14463,2022-02-04,103,635.93,C01778,R1778,SP1778
S001779,P16827,2022-05-04,454,855.59,C01779,R1779,SP1779
S001780,P33229,2022-04-22,281,852.65,C01780,R1780,SP1780
S001781,P20242,2023-04-12,488,884.85,C01781,R1781,SP1781
S001782,P12991,2023-12-28,8,620.58,C01782,R1782,SP1782
S001783,P12682,2022-06-09,393,541.83,C01783,R1783,SP1783
S001784,P32930,2022-05-09,377,696.0,C01784,R1784,SP1784
S001785,P26786,2022-04-02,184,524.52,C01785,R1785,SP1785
S001786,P19058,2022-02-25,169,624.63,C01786,R1786,SP1786
S001787,P10470,2022-08-30,204,681.17,C01787,R1787,SP1787
S001788,P16784,2022-05-31,24,910.87,C01788,R1788,SP1788
S001789,P15983,2022-12-25,341,923.93,C01789,R1789,SP1789
S001790,P09508,2023-11-22,14,598.48,C01790,R1790,SP1790
S001791,P05118,2022-06-27,194,821.09,C01791,R1791,SP1791
S001792,P25401,2023-06-29,167,535.78,C01792,R1792,SP1792
S001793,P09916,2022-12-02,191,613.84,C01793,R1793,SP1793
S001794,P34927,2022-05-17,487,733.8,C01794,R1794,SP1794
S001795,P25528,2023-03-19,312,975.9,C01795,R1795,SP1795
S001796,P18785,2024-01-13,456,554.84,C01796,R1796,SP1796
S001797,P06349,2023-08-31,141,747.58,C01797,R1797,SP1797
S001798,P20323,2023-08-06,63,899.07,C01798,R1798,SP1798
S001799,P25620,2022-03-24,419,744.28,C01799,R1799,SP1799
S001800,P03214,2023-08-10,206,542.41,C01800,R1800,SP1800
S001801,P08872,2022-05-09,477,957.73,C01801,R1801,SP1801
S001802,P06650,2022-11-22,376,520.33,C01802,R1802,SP1802
S001803,P05884,2022-02-26,457,871.75,C01803,R1803,SP1803
S001804,P25718,2023-09-28,339,776.85,C01804,R1804,SP1804
S001805,P29042,2023-02-21,234,858.84,C01805,R1805,SP1805
S001806,P31407,2022-11-08,164,631.27,C01806,R1806,SP1806
S001807,P33063,2022-11-15,109,933.25,C01807,R1807,SP1807
S001808,P33802,2022-07-04,244,971.3,C01808,R1808,SP1808
S001809,P29005,2022-10-10,157,728.0,C01809,R1809,SP1809
S001810,P08082,2022-02-17,229,845.88,C01810,R1810,SP1810
S001811,P00204,2022-05-11,495,731.44,C01811,R1811,SP1811
